,policy_id,customer_education,incident_type_breakin,num_injuries,vehicle_claim,driver_relationship_self,driver_relationship_na,authorities_contacted_none,policy_state_nv,auto_year,num_vehicles_involved,policy_annual_premium,customer_gender_male,policy_deductable,policy_liability,driver_relationship_other,collision_type_rear,incident_type_theft,incident_month,num_insurers_past_5_years,police_report_available,authorities_contacted_police,incident_severity,num_claims_past_year,collision_type_na,num_witnesses,collision_type_side,months_as_customer,customer_gender_female,policy_state_az,incident_day,policy_state_id,policy_state_or,injury_claim,customer_age,collision_type_front,authorities_contacted_fire,incident_type_collision,driver_relationship_child,fraud,incident_dow,authorities_contacted_ambulance,policy_state_ca,total_claim_amount,policy_state_wa,incident_hour,driver_relationship_spouse
2907,3984,4,0,4,44500.0,1,0,0,0,2019,3,3000,1,750,2,0,0,0,10,1,1,1,2,0,0,0,0,72,0,0,8,0,0,3000.0,55,1,0,1,0,0,1,0,1,47500.0,0,13,0
2908,3992,3,0,1,35000.0,1,0,0,0,2017,2,3000,1,750,1,0,0,0,8,1,0,0,2,0,0,1,0,27,0,1,26,0,0,5500.0,57,1,1,1,0,0,0,0,0,40500.0,0,7,0
2909,2379,1,0,0,14000.0,1,0,1,0,2014,2,3000,0,750,0,0,0,0,12,1,0,0,0,0,0,1,1,486,1,0,6,0,0,0.0,61,0,0,1,0,0,4,0,1,14000.0,0,4,0
2910,706,1,0,1,33500.0,1,0,0,0,2016,3,3000,1,750,1,0,0,0,8,1,1,1,2,0,0,3,0,120,0,0,27,0,0,25000.0,34,1,0,1,0,0,1,0,1,58500.0,0,14,0
2911,4014,3,0,3,9000.0,1,0,0,0,2011,2,3000,0,750,1,0,0,0,10,1,0,1,1,0,0,0,0,224,1,0,15,0,0,10500.0,48,1,0,1,0,0,1,0,1,19500.0,0,13,0
2912,4016,4,1,0,6000.0,0,1,0,0,2011,1,2950,0,750,0,0,0,0,9,1,0,1,0,0,1,0,0,89,1,0,24,0,0,0.0,44,0,0,0,0,0,1,0,1,6000.0,0,11,0
2913,714,3,0,1,13500.0,0,1,0,0,2018,1,2500,1,750,3,0,0,1,12,1,0,1,1,0,1,0,0,139,0,0,6,0,0,13000.0,75,0,0,0,0,0,4,0,1,26500.0,0,16,0
2914,4022,2,0,1,28500.0,1,0,0,0,2016,3,2600,1,750,3,0,0,0,9,1,1,1,2,0,0,1,0,202,0,0,3,0,0,38500.0,63,1,0,1,0,0,1,0,0,67000.0,1,5,0
2915,4023,1,0,0,15500.0,1,0,0,0,2020,2,3000,1,750,0,0,0,0,10,1,1,1,0,0,0,1,0,73,0,0,18,0,0,0.0,28,1,0,1,0,0,4,0,1,15500.0,0,6,0
2916,4040,4,0,0,8000.0,0,0,1,0,2014,2,2550,0,750,1,1,0,0,12,1,0,0,0,0,0,0,0,72,1,0,22,0,0,0.0,50,1,0,1,0,0,6,0,1,8000.0,0,16,0
2917,735,4,0,1,39000.0,1,0,0,0,2016,3,3000,0,750,0,0,0,0,12,3,1,1,2,0,0,2,0,30,1,1,9,0,0,15000.0,33,1,0,1,0,0,0,0,0,54000.0,0,13,0
2918,4044,1,1,0,7500.0,0,1,0,0,2017,1,3000,0,750,2,0,0,0,11,3,0,1,0,0,1,0,0,7,1,0,19,0,0,0.0,19,0,0,0,0,0,1,0,1,7500.0,0,19,0
2919,739,3,0,0,7500.0,1,0,0,0,2017,2,3000,0,750,1,0,0,0,1,1,0,1,1,0,0,0,0,55,1,0,22,0,1,0.0,32,1,0,1,0,0,1,0,0,7500.0,0,7,0
2920,4063,3,0,1,13000.0,0,1,0,0,2018,1,3000,1,750,2,0,0,1,9,1,0,1,1,0,1,0,0,62,0,0,16,0,0,7000.0,50,0,0,0,0,0,0,0,1,20000.0,0,16,0
2921,758,4,0,0,8000.0,1,0,1,0,2009,2,2850,1,750,1,0,1,0,2,1,0,0,0,0,0,0,0,81,0,0,14,0,1,0.0,56,0,0,1,0,0,3,0,0,8000.0,0,23,0
2922,4065,1,0,0,15000.0,0,0,1,0,2011,1,3000,1,750,0,0,0,0,10,1,0,0,0,0,0,0,0,95,0,0,19,0,0,0.0,38,1,0,1,1,0,5,0,1,15000.0,0,11,0
2923,764,4,0,0,9500.0,0,0,0,0,2011,1,2950,1,750,3,0,1,0,6,1,0,1,0,0,0,0,0,187,0,0,12,0,0,0.0,72,0,0,1,1,0,2,0,1,9500.0,0,12,0
2924,2439,1,1,0,15000.0,0,1,0,0,2019,1,2700,0,750,2,0,0,0,4,1,0,1,0,0,1,0,0,116,1,0,9,0,0,0.0,48,0,0,0,0,0,1,0,1,15000.0,0,12,0
2925,766,3,0,0,16000.0,0,0,0,0,2013,3,2600,0,750,3,0,1,0,11,1,1,1,1,0,0,4,0,144,1,0,11,0,0,0.0,41,0,0,1,0,0,0,0,1,16000.0,0,8,1
2926,4072,3,0,0,11000.0,1,0,1,0,2017,1,3000,0,750,0,0,0,0,4,1,0,0,0,0,0,0,0,176,1,0,21,0,0,0.0,49,1,0,1,0,0,6,0,1,11000.0,0,7,0
2927,4074,1,0,0,9500.0,1,0,0,0,2016,3,2750,1,750,1,0,0,0,8,3,1,1,0,0,0,1,0,21,0,0,5,0,0,0.0,19,1,0,1,0,0,0,0,1,9500.0,0,18,0
2928,2446,3,0,0,13500.0,0,1,0,0,2017,1,2750,0,750,2,0,0,1,3,1,0,1,1,0,1,0,0,15,1,0,2,0,0,0.0,33,0,0,0,0,0,5,0,1,13500.0,0,5,0
2929,771,1,0,0,8000.0,1,0,1,0,2012,2,3000,1,750,3,0,0,0,11,1,0,0,0,0,0,1,0,70,0,0,18,0,0,0.0,36,1,0,1,0,0,0,0,1,8000.0,0,6,0
2930,4094,1,0,0,27500.0,0,1,0,0,2020,1,3000,1,750,0,0,0,1,10,1,0,1,1,0,1,0,0,135,0,0,30,0,0,0.0,41,0,0,0,0,0,2,0,1,27500.0,0,14,0
2931,2466,3,0,1,9000.0,1,0,0,0,2011,2,2900,1,750,1,0,0,0,8,1,1,1,1,0,0,0,0,52,0,0,2,0,0,8000.0,53,1,0,1,0,0,4,0,0,17000.0,1,18,0
2932,795,3,0,0,17500.0,0,1,0,1,2014,1,3000,1,750,1,0,0,1,1,1,0,1,1,0,1,0,0,108,0,0,7,0,0,0.0,43,0,0,0,0,0,0,0,0,17500.0,0,6,0
2933,4110,1,1,0,17500.0,0,1,0,0,2019,1,2750,1,750,1,0,0,0,3,1,0,1,0,0,1,0,0,45,0,0,18,0,0,0.0,29,0,0,0,0,0,0,0,1,17500.0,0,2,0
2934,803,1,0,0,8500.0,0,0,1,0,2013,2,2650,0,750,0,1,0,0,12,3,0,0,0,0,0,0,0,12,1,1,6,0,0,0.0,18,1,0,1,0,0,4,0,0,8500.0,0,18,0
2935,2485,4,0,0,12500.0,1,0,0,0,2018,3,3000,1,750,1,0,0,0,2,1,1,1,1,0,0,1,1,52,0,0,6,0,0,0.0,35,0,0,1,0,0,2,0,1,12500.0,0,15,0
2936,809,3,0,3,43500.0,0,0,0,0,2020,2,3000,0,750,2,1,1,0,1,1,0,0,2,0,0,0,0,66,1,0,25,0,1,11500.0,43,0,1,1,0,0,4,0,0,55000.0,0,7,0
2937,2494,3,0,0,10500.0,0,0,0,0,2019,2,3000,1,750,0,0,1,0,1,1,1,1,0,0,0,0,0,69,0,0,8,0,0,0.0,46,0,0,1,0,0,1,0,1,10500.0,0,0,1
2938,2501,3,0,2,14500.0,1,0,0,0,2018,4,3000,0,750,2,0,0,0,12,1,1,1,1,0,0,4,0,135,1,0,13,0,0,15000.0,49,1,0,1,0,0,4,0,1,29500.0,0,9,0
2939,841,3,0,0,9500.0,1,0,1,0,2017,1,3000,1,750,1,0,0,0,8,1,0,0,0,0,0,0,0,25,0,0,13,1,0,0.0,21,1,0,1,0,0,1,0,0,9500.0,0,16,0
2940,4147,4,0,0,13500.0,1,0,0,0,2019,4,3000,1,750,1,0,1,0,10,1,1,1,0,0,0,3,0,2,0,0,31,1,0,0.0,27,0,0,1,0,0,3,0,0,13500.0,0,16,0
2941,4153,2,0,0,12000.0,1,0,1,0,2019,2,3000,1,750,1,0,1,0,9,1,0,0,0,0,0,1,0,188,0,0,5,0,0,0.0,57,0,0,1,0,0,3,0,1,12000.0,0,15,0
2942,860,4,0,0,18000.0,0,0,0,0,2014,3,2400,1,850,3,0,0,0,3,1,1,1,1,0,0,2,0,113,0,0,22,0,1,0.0,62,1,0,1,1,0,4,0,0,18000.0,0,8,0
2943,2541,4,0,3,20000.0,1,0,0,0,2016,2,2550,1,750,1,0,1,0,10,1,0,1,1,0,0,1,0,179,0,1,23,0,0,9000.0,62,0,0,1,0,0,2,0,0,29000.0,0,10,0
2944,4170,3,0,0,2000.0,1,0,1,0,2007,1,3000,1,750,0,0,0,0,10,2,0,0,0,1,0,0,0,16,0,0,6,0,0,0.0,21,1,0,1,0,0,6,0,1,2000.0,0,15,0
2945,876,3,0,1,11000.0,1,0,0,0,2018,2,3000,1,750,2,0,0,0,7,1,1,1,1,0,0,2,1,172,0,0,14,0,1,30000.0,45,0,0,1,0,0,6,0,0,41000.0,0,10,0
2946,882,1,0,1,18500.0,1,0,0,0,2018,2,2650,0,750,0,0,0,0,1,1,0,1,1,0,0,1,1,77,1,0,14,0,0,15000.0,57,0,0,1,0,0,0,0,1,33500.0,0,17,0
2947,2555,1,0,0,9500.0,0,0,1,0,2014,2,2350,1,750,1,0,0,0,3,1,0,0,0,0,0,2,0,99,0,0,9,0,0,0.0,74,1,0,1,1,0,5,0,0,9500.0,1,9,0
2948,890,1,0,1,3000.0,1,0,0,0,2012,3,3000,0,750,3,0,1,0,6,1,1,1,1,0,0,1,0,117,1,0,29,0,0,6500.0,43,0,0,1,0,0,5,0,1,9500.0,0,13,0
2949,4190,1,0,0,19000.0,0,0,0,0,2018,3,3000,0,750,0,0,0,0,12,2,1,1,0,0,0,4,0,1,1,0,16,0,0,0.0,18,1,0,1,0,0,0,0,1,19000.0,0,3,1
2950,2565,4,0,0,6500.0,1,0,0,0,2009,3,3000,1,750,0,0,1,0,9,2,1,1,0,0,0,3,0,8,0,1,13,0,0,0.0,27,0,0,1,0,0,4,0,0,6500.0,0,12,0
2951,4206,3,0,3,38500.0,0,0,0,0,2018,3,3000,1,750,3,0,0,0,6,1,1,1,2,0,0,2,0,67,0,0,22,0,1,2000.0,36,1,0,1,0,0,5,0,0,40500.0,0,6,1
2952,2595,4,1,0,7000.0,0,1,0,0,2019,1,3000,1,750,0,0,0,0,3,1,0,1,0,0,1,0,0,106,0,1,21,0,0,0.0,40,0,0,0,0,0,3,0,0,7000.0,0,8,0
2953,4233,3,0,0,17000.0,1,0,0,0,2012,1,3000,1,750,1,0,0,0,2,4,0,1,1,0,0,0,0,16,0,0,18,0,0,0.0,20,1,0,1,0,0,0,0,1,17000.0,0,1,0
2954,909,3,0,0,32000.0,1,0,0,0,2019,3,3000,1,750,1,0,0,0,4,1,1,1,2,4,0,3,0,42,0,1,25,0,0,0.0,22,1,0,1,0,0,3,0,0,32000.0,0,19,0
2955,4245,3,0,0,18000.0,1,0,1,0,2019,2,3000,1,750,2,0,0,0,1,1,0,0,0,0,0,0,0,114,0,0,27,0,1,0.0,43,1,0,1,0,0,6,0,0,18000.0,0,6,0
2956,921,3,0,0,27000.0,1,0,0,0,2019,2,3000,1,750,0,0,1,0,2,1,0,1,1,1,0,0,0,60,0,0,27,0,0,0.0,74,0,0,1,0,0,2,0,1,27000.0,0,10,0
2957,934,4,0,0,18000.0,0,1,0,0,2016,1,2600,1,750,0,0,0,1,10,1,0,1,1,0,1,0,0,196,0,0,18,0,0,0.0,59,0,0,0,0,0,4,0,1,18000.0,0,9,0
2958,4271,3,0,0,14500.0,1,0,0,0,2017,4,3000,0,750,0,0,0,0,4,1,1,1,0,0,0,2,0,210,1,0,5,0,0,0.0,70,1,0,1,0,0,4,0,1,14500.0,0,5,0
2959,2637,4,1,0,9500.0,0,1,0,0,2020,1,3000,1,750,1,0,0,0,9,1,0,1,0,0,1,0,0,92,0,0,20,0,0,0.0,42,0,0,0,0,0,4,0,1,9500.0,0,18,0
2960,2642,3,0,1,37500.0,1,0,0,0,2016,3,3000,0,750,1,0,0,0,7,1,1,1,2,0,0,1,1,101,1,0,14,0,0,25000.0,56,0,0,1,0,0,6,0,1,62500.0,0,19,0
2961,2646,3,1,0,1000.0,0,1,0,0,2016,1,3000,1,750,0,0,0,0,1,1,0,1,0,0,1,0,0,234,0,0,16,0,0,0.0,61,0,0,0,0,0,2,0,1,1000.0,0,14,0
2962,957,1,0,0,8500.0,1,0,1,0,2015,2,2500,0,750,0,0,0,0,9,1,0,0,0,0,0,0,1,55,1,0,11,0,0,0.0,66,0,0,1,0,0,2,0,1,8500.0,0,17,0
2963,2655,4,1,0,14000.0,0,1,0,0,2017,1,2900,1,750,0,0,0,0,1,1,0,1,0,0,1,0,0,58,0,0,28,0,0,0.0,38,0,0,0,0,0,0,0,1,14000.0,0,3,0
2964,2656,3,0,1,20500.0,1,0,0,0,2019,2,3000,1,750,0,0,1,0,1,4,0,1,1,0,0,0,0,23,0,0,8,0,0,15000.0,20,0,0,1,0,0,1,0,1,35500.0,0,12,0
2965,2657,3,0,1,12500.0,0,0,0,0,2016,2,3000,1,750,0,0,1,0,1,1,0,1,1,0,0,2,0,165,0,1,15,0,0,15000.0,52,0,0,1,1,0,1,0,0,27500.0,0,14,0
2966,973,1,0,0,15500.0,0,1,0,0,2016,1,3000,1,750,1,0,0,1,8,1,0,1,1,0,1,0,0,180,0,0,28,0,0,0.0,56,0,0,0,0,0,2,0,1,15500.0,0,5,0
2967,4310,1,0,0,20000.0,0,1,0,0,2016,1,3000,1,750,0,0,0,1,1,1,0,1,1,0,1,0,0,163,0,1,16,0,0,0.0,46,0,0,0,0,0,2,0,0,20000.0,0,14,0
2968,985,1,0,2,29000.0,1,0,0,0,2020,4,3000,0,750,1,0,0,0,12,1,1,1,2,0,0,3,1,2,1,0,6,0,0,15500.0,18,0,0,1,0,0,4,0,1,44500.0,0,6,0
2969,992,3,0,0,14000.0,1,0,0,0,2014,3,3000,1,750,0,0,0,0,9,1,1,1,1,0,0,0,0,149,0,0,2,0,0,0.0,55,1,0,1,0,0,0,0,1,14000.0,0,7,0
2970,4328,3,0,0,10500.0,1,0,1,0,2019,2,2950,1,750,0,0,0,0,4,1,0,0,0,0,0,2,1,45,0,1,16,0,0,0.0,22,0,0,1,0,0,1,0,0,10500.0,0,16,0
2971,1012,1,0,0,2500.0,1,0,0,0,2004,3,2800,1,750,1,0,0,0,1,1,1,1,0,0,0,1,1,69,0,0,30,0,0,0.0,25,0,0,1,0,0,2,0,1,2500.0,0,7,0
2972,2678,3,0,0,11000.0,1,0,0,1,2012,2,2700,1,750,1,0,1,0,4,1,0,1,1,0,0,0,0,82,0,0,22,0,0,0.0,53,0,0,1,0,0,0,0,0,11000.0,0,21,0
2973,1020,3,1,0,11500.0,0,1,0,0,2015,1,2900,1,750,3,0,0,0,8,1,0,1,0,0,1,0,0,74,0,0,24,0,0,0.0,71,0,0,0,0,0,5,0,0,11500.0,1,19,0
2974,2680,2,0,0,9500.0,0,0,1,0,2019,2,3000,1,750,1,0,1,0,10,1,0,0,0,0,0,0,0,88,0,0,10,0,0,0.0,61,0,0,1,0,0,3,0,1,9500.0,0,17,1
2975,1029,1,0,1,9000.0,1,0,0,0,2017,2,3000,1,750,2,0,0,0,10,1,1,1,1,0,0,0,0,5,0,1,11,0,0,30000.0,19,1,0,1,0,0,4,0,0,39000.0,0,6,0
2976,1035,4,0,1,33500.0,1,0,0,0,2015,3,3000,0,750,0,0,0,0,7,1,1,1,2,0,0,2,0,35,1,0,24,0,0,15000.0,31,1,0,1,0,0,2,0,1,48500.0,0,14,0
2977,4340,3,0,0,6000.0,1,0,1,0,2014,2,3000,0,750,0,0,0,0,5,1,0,0,0,0,0,0,0,151,1,1,21,0,0,0.0,46,1,0,1,0,0,1,0,0,6000.0,0,12,0
2978,4343,4,0,1,24000.0,1,0,0,0,2013,3,3000,1,750,1,0,1,0,3,5,1,1,2,0,0,1,0,9,0,0,18,1,0,25000.0,41,0,0,1,0,0,0,0,0,49000.0,0,20,0
2979,1040,3,0,1,30500.0,1,0,0,1,2015,2,2950,1,750,1,0,0,0,11,1,0,0,2,0,0,0,0,40,0,0,14,0,0,25000.0,57,1,1,1,0,0,3,0,0,55500.0,0,22,0
2980,1044,2,0,0,13000.0,1,0,1,0,2019,2,3000,1,750,0,0,0,0,8,1,0,0,0,0,0,1,0,99,0,1,4,0,0,0.0,45,1,0,1,0,0,6,0,0,13000.0,0,16,0
2981,1054,2,0,1,9000.0,0,0,1,0,2019,2,3000,1,750,1,1,0,0,6,1,0,0,0,0,0,0,0,31,0,0,6,0,1,20000.0,32,1,0,1,0,0,3,0,0,29000.0,0,13,0
2982,1056,1,0,1,18500.0,1,0,0,0,2020,1,3000,1,750,1,0,1,0,10,1,0,1,1,0,0,0,0,21,0,0,4,0,0,6500.0,31,0,0,1,0,0,4,0,1,25000.0,0,17,0
2983,4372,3,0,0,3000.0,1,0,1,0,2017,1,3000,1,750,1,0,0,0,4,1,0,0,0,0,0,0,0,82,0,0,20,0,1,0.0,40,1,0,1,0,0,5,0,0,3000.0,0,9,0
2984,2730,3,0,0,5500.0,0,0,1,0,2017,1,2600,1,750,1,0,1,0,9,1,0,0,0,0,0,0,0,106,0,0,3,0,0,0.0,48,0,0,1,0,0,1,0,0,5500.0,1,20,1
2985,1073,4,0,0,7500.0,0,0,1,0,2014,2,3000,1,750,0,0,1,0,1,1,0,0,0,0,0,0,0,130,0,0,28,0,0,0.0,47,0,0,1,0,0,0,0,1,7500.0,0,14,1
2986,2736,3,0,0,13500.0,1,0,1,0,2011,2,2850,1,750,2,0,0,0,12,1,0,0,0,0,0,3,0,50,0,0,3,0,0,0.0,29,1,0,1,0,0,1,0,1,13500.0,0,8,0
2987,1080,3,0,0,1000.0,1,0,1,0,2004,2,3000,0,750,1,0,0,0,1,1,0,0,0,0,0,0,1,22,1,0,2,0,0,0.0,22,0,0,1,0,0,2,0,1,1000.0,0,9,0
2988,4389,2,0,0,16500.0,1,0,1,0,2019,1,3000,1,750,3,0,0,0,10,1,0,0,0,0,0,0,1,60,0,0,12,0,0,0.0,41,0,0,1,0,0,5,0,1,16500.0,0,16,0
2989,2744,3,0,0,19500.0,1,0,0,0,2016,4,3000,1,750,2,0,0,0,9,1,1,1,1,0,0,1,0,85,0,0,3,0,0,0.0,34,1,0,1,0,0,1,0,1,19500.0,0,1,0
2990,2745,2,0,0,5000.0,1,0,1,0,2014,2,3000,0,750,0,0,0,0,3,2,0,0,0,2,0,0,0,6,1,0,12,0,0,0.0,29,1,0,1,0,0,1,0,1,5000.0,0,23,0
2991,4392,1,0,0,11500.0,1,0,0,0,2019,2,3000,1,750,1,0,0,0,11,3,0,1,0,0,0,0,1,47,0,1,27,0,0,0.0,50,0,0,1,0,1,2,0,0,11500.0,0,6,0
2992,4395,3,1,0,8500.0,0,1,0,1,2014,1,3000,1,750,3,0,0,0,1,4,0,1,0,0,1,0,0,21,0,0,29,0,0,0.0,24,0,0,0,0,0,1,0,0,8500.0,0,15,0
2993,2751,4,0,0,10500.0,0,0,0,0,2015,2,3000,1,750,0,0,1,0,10,1,1,1,1,0,0,2,0,166,0,1,30,0,0,0.0,50,0,0,1,0,0,2,0,0,10500.0,0,9,1
2994,1128,2,1,0,11500.0,0,1,0,0,2016,1,2900,1,750,0,0,0,0,1,3,0,1,0,0,1,0,0,16,0,0,1,0,0,0.0,25,0,0,0,0,0,1,0,1,11500.0,0,3,0
2995,4431,1,0,4,38000.0,0,0,0,0,2017,3,3000,0,750,1,0,1,0,11,1,1,1,2,0,0,1,0,167,1,0,13,0,0,50000.0,54,0,0,1,0,0,2,0,0,88000.0,1,21,1
2996,1133,3,0,0,15500.0,0,0,0,0,2020,2,3000,1,750,2,0,0,0,12,1,1,1,1,0,0,0,0,108,0,0,8,0,0,0.0,68,1,0,1,1,0,6,0,1,15500.0,0,10,0
2997,1140,1,0,1,17500.0,1,0,1,0,2018,2,2700,0,750,3,0,0,0,6,1,0,0,0,0,0,0,0,194,1,0,9,0,1,36500.0,36,1,0,1,0,0,6,0,0,54000.0,0,6,0
2998,2773,3,0,0,12000.0,1,0,0,0,2017,2,2900,0,750,1,0,0,0,11,1,1,1,1,0,0,1,0,48,1,0,19,0,0,0.0,50,1,0,1,0,0,1,0,1,12000.0,0,8,0
2999,1144,3,0,0,15000.0,1,0,1,0,2020,2,3000,0,750,1,0,0,0,6,1,0,0,0,0,0,0,0,89,1,0,14,0,0,0.0,53,1,0,1,0,0,4,0,1,15000.0,0,12,0
3000,4447,3,0,1,14000.0,1,0,0,0,2017,2,3000,1,750,1,0,0,0,12,1,0,1,1,0,0,1,1,180,0,0,17,0,0,25000.0,50,0,0,1,0,0,1,0,1,39000.0,0,10,0
3001,1162,3,0,0,2000.0,0,1,0,0,2013,1,3000,1,750,0,0,0,1,4,3,0,1,1,0,1,0,0,16,0,1,26,0,0,0.0,43,0,0,0,0,0,4,0,0,2000.0,0,7,0
3002,4464,1,0,0,15000.0,1,0,1,0,2018,2,3000,1,750,1,0,1,0,7,1,0,0,0,0,0,0,0,40,0,0,17,0,1,0.0,21,0,0,1,0,0,2,0,0,15000.0,0,10,0
3003,2798,3,0,1,25500.0,1,0,0,0,2014,3,2650,0,750,0,0,0,0,3,1,1,1,2,0,0,3,0,222,1,1,19,0,0,15000.0,47,1,0,1,0,0,1,0,0,40500.0,0,5,0
3004,4473,3,0,1,22500.0,1,0,0,0,2020,3,2750,1,750,1,0,0,0,11,1,1,1,1,0,0,0,1,172,0,0,1,0,0,4000.0,66,0,0,1,0,0,4,0,1,26500.0,0,14,0
3005,4492,1,0,0,19500.0,1,0,0,0,2018,3,2850,1,750,3,0,0,0,2,1,1,1,1,0,0,0,0,126,0,0,11,0,0,0.0,62,1,0,1,0,0,0,0,1,19500.0,0,17,0
3006,4494,0,0,1,27500.0,1,0,0,0,2017,2,3000,1,750,0,0,0,0,6,1,0,0,2,3,0,2,0,125,0,0,24,0,0,15000.0,53,1,1,1,0,0,0,0,1,42500.0,0,13,0
3007,4500,1,0,1,43000.0,1,0,0,0,2018,3,2750,1,750,0,0,0,0,11,1,1,1,2,0,0,1,0,67,0,0,14,0,0,15000.0,58,1,0,1,0,0,3,0,1,58000.0,0,14,0
3008,2835,1,0,1,23500.0,1,0,0,0,2019,3,3000,0,750,0,0,0,0,2,3,1,1,1,0,0,3,1,26,1,0,18,0,0,10000.0,26,0,0,1,0,0,0,0,1,33500.0,0,15,0
3009,4507,3,0,0,18500.0,1,0,0,0,2019,2,3000,0,750,1,0,0,0,3,1,0,1,1,1,0,1,0,113,1,0,7,0,0,0.0,66,1,0,1,0,0,3,0,1,18500.0,0,7,0
3010,4513,3,0,1,38000.0,1,0,0,0,2017,3,3000,0,750,3,0,1,0,1,1,1,1,2,0,0,1,0,105,1,0,10,0,0,6000.0,69,0,0,1,0,0,3,0,1,44000.0,0,16,0
3011,4515,3,0,0,17500.0,1,0,0,0,2018,2,3000,1,750,3,0,0,0,4,1,1,1,1,4,0,2,0,62,0,0,14,0,0,0.0,48,1,0,1,0,0,6,0,0,17500.0,1,17,0
3012,2847,3,0,0,18000.0,1,0,0,0,2016,2,3000,1,750,3,0,1,0,1,1,0,1,0,0,0,0,0,99,0,0,30,0,0,0.0,54,0,0,1,0,0,2,0,1,18000.0,0,9,0
3013,2851,3,0,0,7500.0,1,0,1,0,2016,2,2850,1,750,0,0,0,0,10,1,0,0,0,0,0,0,1,218,0,0,24,0,0,0.0,69,0,0,1,0,0,3,0,1,7500.0,0,11,0
3014,2852,1,1,0,20500.0,0,1,0,0,2012,1,2650,1,750,1,0,0,0,8,1,0,1,1,0,1,1,0,69,0,0,27,0,1,0.0,25,0,0,0,0,0,1,0,0,20500.0,0,10,0
3015,4529,1,0,0,10500.0,1,0,0,0,2013,2,3000,1,750,1,0,1,0,11,1,1,1,1,0,0,0,0,223,0,0,6,0,0,0.0,54,0,0,1,0,0,2,0,1,10500.0,0,9,0
3016,2859,2,0,0,18500.0,0,0,0,0,2017,2,3000,0,750,1,0,0,0,3,1,1,1,1,0,0,0,0,94,1,0,1,0,0,0.0,46,1,0,1,1,0,4,0,1,18500.0,0,9,0
3017,1246,3,0,0,10000.0,1,0,1,0,2012,2,3000,1,750,0,0,0,0,12,1,0,0,0,1,0,0,1,117,0,0,24,0,0,0.0,56,0,0,1,0,0,1,0,1,10000.0,0,14,0
3018,4555,4,0,0,8500.0,1,0,1,0,2018,2,3000,1,750,0,0,1,0,7,1,0,0,0,0,0,0,0,20,0,0,2,0,0,0.0,46,0,0,1,0,0,1,0,1,8500.0,0,22,0
3019,1266,1,0,0,16000.0,1,0,0,0,2020,2,3000,1,750,1,0,0,0,2,1,1,1,1,0,0,1,0,61,0,0,17,0,0,0.0,33,1,0,1,0,0,6,0,1,16000.0,0,17,0
3020,4566,3,0,0,13000.0,1,0,1,0,2012,2,3000,1,750,0,0,0,0,1,1,0,0,0,0,0,0,1,175,0,0,11,0,0,0.0,53,0,0,1,0,0,4,0,1,13000.0,0,14,0
3021,2877,1,1,0,13000.0,0,1,0,0,2018,1,2650,0,750,0,0,0,0,2,3,0,1,0,0,1,0,0,1,1,0,15,0,0,0.0,54,0,0,0,0,0,4,0,1,13000.0,0,4,0
3022,2882,1,0,1,9500.0,1,0,1,0,2015,2,3000,0,750,1,0,0,0,9,1,0,0,0,0,0,0,0,247,1,0,3,0,0,16500.0,66,1,0,1,0,0,1,0,1,26000.0,0,13,0
3023,2884,3,0,0,32000.0,1,0,0,0,2016,3,3000,1,750,1,0,0,0,12,4,1,1,2,0,0,2,1,4,0,0,22,0,0,0.0,28,0,0,1,0,1,6,0,1,32000.0,0,9,0
3024,4585,1,0,0,18000.0,0,0,0,0,2012,2,3000,0,750,2,0,0,0,9,1,1,1,1,0,0,0,0,78,1,0,17,0,0,0.0,36,1,0,1,0,0,1,0,1,18000.0,0,14,1
3025,2887,2,0,4,36500.0,1,0,0,0,2020,4,3000,1,750,1,0,1,0,12,1,1,1,2,0,0,2,0,98,0,0,16,0,0,15000.0,47,0,0,1,0,0,0,0,1,51500.0,0,19,0
3026,1298,1,0,0,13000.0,1,0,1,0,2016,2,3000,1,750,2,0,0,0,9,2,0,0,0,0,0,0,0,53,0,0,4,0,0,0.0,34,1,0,1,0,0,2,0,1,13000.0,0,5,0
3027,4610,1,0,4,24500.0,1,0,0,0,2020,3,3000,1,750,0,0,0,0,9,1,1,1,1,0,0,0,0,131,0,0,19,0,0,30000.0,29,1,0,1,0,0,3,0,1,54500.0,0,13,0
3028,4616,3,0,4,31500.0,1,0,0,0,2016,3,3000,1,750,0,0,1,0,1,1,1,1,2,0,0,0,0,67,0,0,10,0,0,29500.0,32,0,0,1,0,0,3,0,1,61000.0,0,2,0
3029,4620,1,0,0,21000.0,1,0,0,0,2018,2,3000,1,750,2,0,0,0,1,1,0,1,1,0,0,0,1,38,0,1,8,0,0,0.0,43,0,0,1,0,0,1,0,0,21000.0,0,12,0
3030,4627,4,0,1,22500.0,1,0,0,0,2015,2,2750,1,750,0,0,1,0,6,1,0,1,1,0,0,0,0,122,0,0,20,0,0,1500.0,50,0,0,1,0,0,3,0,1,24000.0,0,13,0
3031,1312,1,0,0,6500.0,0,0,0,0,2014,4,3000,1,750,0,0,0,0,3,1,1,1,0,0,0,2,0,101,0,0,22,0,0,0.0,50,1,0,1,0,0,4,0,1,6500.0,0,8,1
3032,2945,3,0,0,13000.0,0,0,0,0,2019,3,3000,0,750,1,0,0,0,6,3,1,1,1,0,0,2,1,31,1,0,17,0,0,0.0,21,0,0,1,1,0,0,0,1,13000.0,0,20,0
